REGION,Year,Age,Grades
North Country,2014,GR6,5
North Country,2014,GR7,5
North Country,2014,GR8,8
North Country,2014,GR9,6
North Country,2014,GR10,5
North Country,2014,GR11,0
North Country,2014,GR12,9
Mohawk,2014,GR1,7
Mohawk,2014,GR2,7
Mohawk,2014,GR3,7
Mohawk,2014,GR4,10
Mohawk,2014,GR5,7
Mohawk,2014,GR6,5
Mohawk,2014,GR7,11
Mohawk,2014,GR8,5
Mohawk,2014,GR9,7
Mohawk,2014,GR10,0
Mohawk,2014,GR11,0
Mohawk,2014,GR12,6
Finger Lakes,2014,GR1,8
Finger Lakes,2014,GR2,10
Finger Lakes,2014,GR3,9
Finger Lakes,2014,GR4,12
Finger Lakes,2014,GR5,6
Finger Lakes,2014,GR6,10
Finger Lakes,2014,GR7,6
Finger Lakes,2014,GR8,6
Finger Lakes,2014,GR9,9
Finger Lakes,2014,GR10,12
Finger Lakes,2014,GR11,6
Finger Lakes,2014,GR12,5
Capital,2014,GR1,15
Capital,2014,GR2,17
Capital,2014,GR3,7
Capital,2014,GR4,20
Capital,2014,GR5,9
Capital,2014,GR6,10
Capital,2014,GR7,11
Capital,2014,GR8,5
Capital,2014,GR9,10
Capital,2014,GR10,13
Capital,2014,GR11,10
Capital,2014,GR12,16
North Country,2014,GR1,0
North Country,2014,GR2,0
North Country,2014,GR3,0
North Country,2014,GR4,0
North Country,2014,GR5,0
North Country,2014,GR6,0
North Country,2014,GR7,0
North Country,2014,GR8,0
North Country,2014,GR9,0
North Country,2014,GR10,0
North Country,2014,GR11,0
North Country,2014,GR12,0
Mohawk,2014,GR1,0
Mohawk,2014,GR2,8
Mohawk,2014,GR3,0
Mohawk,2014,GR4,0
Mohawk,2014,GR5,8
Mohawk,2014,GR6,0
Mohawk,2014,GR7,0
Mohawk,2014,GR8,0
Mohawk,2014,GR9,0
Mohawk,2014,GR10,0
Mohawk,2014,GR11,5
Mohawk,2014,GR12,0
North Country,2014,GR1,22
North Country,2014,GR2,20
North Country,2014,GR3,15
North Country,2014,GR4,16
North Country,2014,GR5,10
North Country,2014,GR6,15
North Country,2014,GR7,9
North Country,2014,GR8,16
North Country,2014,GR9,15
North Country,2014,GR10,14
North Country,2014,GR11,5
North Country,2014,GR12,10
New York City,2014,GR1,2473
New York City,2014,GR2,2400
New York City,2014,GR3,1998
New York City,2014,GR4,1826
New York City,2014,GR5,1604
New York City,2014,GR6,1452
New York City,2014,GR7,1379
New York City,2014,GR8,1243
New York City,2014,GR9,1733
New York City,2014,GR10,1485
New York City,2014,GR11,930
New York City,2014,GR12,1003
North Country,2014,GR1,7
North Country,2014,GR2,0
North Country,2014,GR3,9
North Country,2014,GR4,5
North Country,2014,GR5,0
North Country,2014,GR6,5
North Country,2014,GR7,5
North Country,2014,GR8,6
North Country,2014,GR9,0
North Country,2014,GR10,0
North Country,2014,GR11,0
North Country,2014,GR12,9
Finger Lakes,2014,GR1,12
Finger Lakes,2014,GR2,13
Finger Lakes,2014,GR3,15
Finger Lakes,2014,GR4,16
Finger Lakes,2014,GR5,6
Finger Lakes,2014,GR6,7
Finger Lakes,2014,GR7,10
Finger Lakes,2014,GR8,6
Finger Lakes,2014,GR9,10
Finger Lakes,2014,GR10,10
Finger Lakes,2014,GR11,0
Finger Lakes,2014,GR12,5
Central,2014,GR1,6
Central,2014,GR2,6
Central,2014,GR3,5
Central,2014,GR4,5
Central,2014,GR5,5
Central,2014,GR6,0
Central,2014,GR7,0
Central,2014,GR8,0
Central,2014,GR9,0
Central,2014,GR10,0
Central,2014,GR11,6
Central,2014,GR12,8
Finger Lakes,2014,GR1,322
Finger Lakes,2014,GR2,279
Finger Lakes,2014,GR3,255
Finger Lakes,2014,GR4,235
Finger Lakes,2014,GR5,225
Finger Lakes,2014,GR6,208
Finger Lakes,2014,GR7,175
Finger Lakes,2014,GR8,191
Finger Lakes,2014,GR9,220
Finger Lakes,2014,GR10,154
Finger Lakes,2014,GR11,143
Finger Lakes,2014,GR12,155
Mohawk,2014,GR1,26
Mohawk,2014,GR2,16
Mohawk,2014,GR3,15
Mohawk,2014,GR4,20
Mohawk,2014,GR5,10
Mohawk,2014,GR6,6
Mohawk,2014,GR7,8
Mohawk,2014,GR8,12
Mohawk,2014,GR9,14
Mohawk,2014,GR10,7
Mohawk,2014,GR11,7
Mohawk,2014,GR12,8
Long Island,2014,GR1,322
Long Island,2014,GR2,233
Long Island,2014,GR3,192
Long Island,2014,GR4,204
Long Island,2014,GR5,191
Long Island,2014,GR6,174
Long Island,2014,GR7,196
Long Island,2014,GR8,188
Long Island,2014,GR9,345
Long Island,2014,GR10,244
Long Island,2014,GR11,174
Long Island,2014,GR12,158
New York City,2014,GR1,1460
New York City,2014,GR2,1350
New York City,2014,GR3,1162
New York City,2014,GR4,975
New York City,2014,GR5,900
New York City,2014,GR6,892
New York City,2014,GR7,841
New York City,2014,GR8,804
New York City,2014,GR9,1509
New York City,2014,GR10,1271
New York City,2014,GR11,842
New York City,2014,GR12,774
Western,2014,GR1,28
Western,2014,GR2,15
Western,2014,GR3,28
Western,2014,GR4,18
Western,2014,GR5,25
Western,2014,GR6,15
Western,2014,GR7,21
Western,2014,GR8,17
Western,2014,GR9,20
Western,2014,GR10,29
Western,2014,GR11,13
Western,2014,GR12,40
Mohawk,2014,GR1,34
Mohawk,2014,GR2,35
Mohawk,2014,GR3,28
Mohawk,2014,GR4,26
Mohawk,2014,GR5,27
Mohawk,2014,GR6,17
Mohawk,2014,GR7,10
Mohawk,2014,GR8,14
Mohawk,2014,GR9,12
Mohawk,2014,GR10,14
Mohawk,2014,GR11,12
Mohawk,2014,GR12,11
Central,2014,GR1,234
Central,2014,GR2,267
Central,2014,GR3,242
Central,2014,GR4,211
Central,2014,GR5,210
Central,2014,GR6,183
Central,2014,GR7,172
Central,2014,GR8,151
Central,2014,GR9,231
Central,2014,GR10,189
Central,2014,GR11,109
Central,2014,GR12,167
Finger Lakes,2014,GR1,29
Finger Lakes,2014,GR2,20
Finger Lakes,2014,GR3,23
Finger Lakes,2014,GR4,25
Finger Lakes,2014,GR5,28
Finger Lakes,2014,GR6,19
Finger Lakes,2014,GR7,24
Finger Lakes,2014,GR8,16
Finger Lakes,2014,GR9,20
Finger Lakes,2014,GR10,11
Finger Lakes,2014,GR11,12
Finger Lakes,2014,GR12,13
Hudson Valley,2014,GR1,138
Hudson Valley,2014,GR2,128
Hudson Valley,2014,GR3,119
Hudson Valley,2014,GR4,113
Hudson Valley,2014,GR5,97
Hudson Valley,2014,GR6,116
Hudson Valley,2014,GR7,122
Hudson Valley,2014,GR8,107
Hudson Valley,2014,GR9,156
Hudson Valley,2014,GR10,108
Hudson Valley,2014,GR11,75
Hudson Valley,2014,GR12,116
Finger Lakes,2014,GR1,8
Finger Lakes,2014,GR2,6
Finger Lakes,2014,GR3,0
Finger Lakes,2014,GR4,6
Finger Lakes,2014,GR5,5
Finger Lakes,2014,GR6,0
Finger Lakes,2014,GR7,0
Finger Lakes,2014,GR8,5
Finger Lakes,2014,GR9,8
Finger Lakes,2014,GR10,5
Finger Lakes,2014,GR11,0
Finger Lakes,2014,GR12,0
Central,2014,GR1,59
Central,2014,GR2,54
Central,2014,GR3,55
Central,2014,GR4,37
Central,2014,GR5,41
Central,2014,GR6,48
Central,2014,GR7,37
Central,2014,GR8,60
Central,2014,GR9,42
Central,2014,GR10,55
Central,2014,GR11,72
Central,2014,GR12,119
Mohawk,2014,GR1,18
Mohawk,2014,GR2,5
Mohawk,2014,GR3,7
Mohawk,2014,GR4,9
Mohawk,2014,GR5,0
Mohawk,2014,GR6,6
Mohawk,2014,GR7,6
Mohawk,2014,GR8,6
Mohawk,2014,GR9,6
Mohawk,2014,GR10,0
Mohawk,2014,GR11,6
Mohawk,2014,GR12,9
Hudson Valley,2014,GR1,7
Hudson Valley,2014,GR2,16
Hudson Valley,2014,GR3,8
Hudson Valley,2014,GR4,15
Hudson Valley,2014,GR5,10
Hudson Valley,2014,GR6,11
Hudson Valley,2014,GR7,13
Hudson Valley,2014,GR8,12
Hudson Valley,2014,GR9,11
Hudson Valley,2014,GR10,7
Hudson Valley,2014,GR11,0
Hudson Valley,2014,GR12,10
New York City,2014,GR1,1352
New York City,2014,GR2,1272
New York City,2014,GR3,1149
New York City,2014,GR4,969
New York City,2014,GR5,916
New York City,2014,GR6,865
New York City,2014,GR7,725
New York City,2014,GR8,674
New York City,2014,GR9,1118
New York City,2014,GR10,761
New York City,2014,GR11,526
New York City,2014,GR12,539
Capital,2014,GR1,65
Capital,2014,GR2,49
Capital,2014,GR3,49
Capital,2014,GR4,44
Capital,2014,GR5,49
Capital,2014,GR6,32
Capital,2014,GR7,46
Capital,2014,GR8,43
Capital,2014,GR9,38
Capital,2014,GR10,34
Capital,2014,GR11,27
Capital,2014,GR12,31
New York City,2014,GR1,234
New York City,2014,GR2,194
New York City,2014,GR3,175
New York City,2014,GR4,152
New York City,2014,GR5,133
New York City,2014,GR6,125
New York City,2014,GR7,107
New York City,2014,GR8,117
New York City,2014,GR9,175
New York City,2014,GR10,145
New York City,2014,GR11,91
New York City,2014,GR12,87
Hudson Valley,2014,GR1,31
Hudson Valley,2014,GR2,40
Hudson Valley,2014,GR3,54
Hudson Valley,2014,GR4,60
Hudson Valley,2014,GR5,48
Hudson Valley,2014,GR6,50
Hudson Valley,2014,GR7,49
Hudson Valley,2014,GR8,45
Hudson Valley,2014,GR9,89
Hudson Valley,2014,GR10,74
Hudson Valley,2014,GR11,44
Hudson Valley,2014,GR12,55
Capital,2014,GR1,47
Capital,2014,GR2,37
Capital,2014,GR3,47
Capital,2014,GR4,42
Capital,2014,GR5,37
Capital,2014,GR6,29
Capital,2014,GR7,48
Capital,2014,GR8,42
Capital,2014,GR9,32
Capital,2014,GR10,39
Capital,2014,GR11,46
Capital,2014,GR12,61
Capital,2014,GR1,12
Capital,2014,GR2,17
Capital,2014,GR3,23
Capital,2014,GR4,18
Capital,2014,GR5,15
Capital,2014,GR6,14
Capital,2014,GR7,24
Capital,2014,GR8,11
Capital,2014,GR9,17
Capital,2014,GR10,13
Capital,2014,GR11,14
Capital,2014,GR12,8
Mohawk,2014,GR1,0
Mohawk,2014,GR2,0
Mohawk,2014,GR3,5
Mohawk,2014,GR4,6
Mohawk,2014,GR5,12
Mohawk,2014,GR6,6
Mohawk,2014,GR7,8
Mohawk,2014,GR8,8
Mohawk,2014,GR9,5
Mohawk,2014,GR10,0
Mohawk,2014,GR11,6
Mohawk,2014,GR12,5
Southern Tier,2014,GR1,0
Southern Tier,2014,GR2,0
Southern Tier,2014,GR3,0
Southern Tier,2014,GR4,0
Southern Tier,2014,GR5,0
Southern Tier,2014,GR6,0
Southern Tier,2014,GR7,0
Southern Tier,2014,GR8,0
Southern Tier,2014,GR9,0
Southern Tier,2014,GR10,5
Southern Tier,2014,GR11,0
Southern Tier,2014,GR12,0
Finger Lakes,2014,GR1,7
Finger Lakes,2014,GR2,6
Finger Lakes,2014,GR3,9
Finger Lakes,2014,GR4,0
Finger Lakes,2014,GR5,5
Finger Lakes,2014,GR6,8
Finger Lakes,2014,GR7,5
Finger Lakes,2014,GR8,6
Finger Lakes,2014,GR9,5
Finger Lakes,2014,GR10,7
Finger Lakes,2014,GR11,12
Finger Lakes,2014,GR12,12
NA,2014,GR1,58
NA,2014,GR2,37
NA,2014,GR3,48
NA,2014,GR4,44
NA,2014,GR5,29
NA,2014,GR6,41
NA,2014,GR7,24
NA,2014,GR8,25
NA,2014,GR9,31
NA,2014,GR10,31
NA,2014,GR11,43
NA,2014,GR12,50
Southern Tier,2014,GR1,13
Southern Tier,2014,GR2,22
Southern Tier,2014,GR3,14
Southern Tier,2014,GR4,11
Southern Tier,2014,GR5,11
Southern Tier,2014,GR6,10
Southern Tier,2014,GR7,10
Southern Tier,2014,GR8,19
Southern Tier,2014,GR9,6
Southern Tier,2014,GR10,8
Southern Tier,2014,GR11,7
Southern Tier,2014,GR12,16
Long Island,2014,GR1,388
Long Island,2014,GR2,393
Long Island,2014,GR3,333
Long Island,2014,GR4,353
Long Island,2014,GR5,344
Long Island,2014,GR6,327
Long Island,2014,GR7,306
Long Island,2014,GR8,328
Long Island,2014,GR9,378
Long Island,2014,GR10,382
Long Island,2014,GR11,327
Long Island,2014,GR12,404
Hudson Valley,2014,GR1,39
Hudson Valley,2014,GR2,25
Hudson Valley,2014,GR3,32
Hudson Valley,2014,GR4,21
Hudson Valley,2014,GR5,28
Hudson Valley,2014,GR6,18
Hudson Valley,2014,GR7,20
Hudson Valley,2014,GR8,27
Hudson Valley,2014,GR9,23
Hudson Valley,2014,GR10,24
Hudson Valley,2014,GR11,29
Hudson Valley,2014,GR12,19
Southern Tier,2014,GR1,0
Southern Tier,2014,GR2,6
Southern Tier,2014,GR3,8
Southern Tier,2014,GR4,0
Southern Tier,2014,GR5,6
Southern Tier,2014,GR6,5
Southern Tier,2014,GR7,10
Southern Tier,2014,GR8,7
Southern Tier,2014,GR9,5
Southern Tier,2014,GR10,5
Southern Tier,2014,GR11,6
Southern Tier,2014,GR12,0
Southern Tier,2014,GR1,12
Southern Tier,2014,GR2,10
Southern Tier,2014,GR3,11
Southern Tier,2014,GR4,9
Southern Tier,2014,GR5,6
Southern Tier,2014,GR6,8
Southern Tier,2014,GR7,10
Southern Tier,2014,GR8,5
Southern Tier,2014,GR9,7
Southern Tier,2014,GR10,5
Southern Tier,2014,GR11,5
Southern Tier,2014,GR12,13
Hudson Valley,2014,GR1,54
Hudson Valley,2014,GR2,49
Hudson Valley,2014,GR3,35
Hudson Valley,2014,GR4,33
Hudson Valley,2014,GR5,35
Hudson Valley,2014,GR6,25
Hudson Valley,2014,GR7,45
Hudson Valley,2014,GR8,37
Hudson Valley,2014,GR9,49
Hudson Valley,2014,GR10,43
Hudson Valley,2014,GR11,31
Hudson Valley,2014,GR12,48
Capital,2014,GR1,11
Capital,2014,GR2,20
Capital,2014,GR3,11
Capital,2014,GR4,15
Capital,2014,GR5,9
Capital,2014,GR6,5
Capital,2014,GR7,6
Capital,2014,GR8,8
Capital,2014,GR9,0
Capital,2014,GR10,8
Capital,2014,GR11,17
Capital,2014,GR12,21
Capital,2014,GR1,24
Capital,2014,GR2,16
Capital,2014,GR3,11
Capital,2014,GR4,20
Capital,2014,GR5,13
Capital,2014,GR6,9
Capital,2014,GR7,11
Capital,2014,GR8,10
Capital,2014,GR9,20
Capital,2014,GR10,8
Capital,2014,GR11,21
Capital,2014,GR12,20
Finger Lakes,2014,GR1,35
Finger Lakes,2014,GR2,24
Finger Lakes,2014,GR3,49
Finger Lakes,2014,GR4,21
Finger Lakes,2014,GR5,21
Finger Lakes,2014,GR6,20
Finger Lakes,2014,GR7,14
Finger Lakes,2014,GR8,26
Finger Lakes,2014,GR9,30
Finger Lakes,2014,GR10,16
Finger Lakes,2014,GR11,16
Finger Lakes,2014,GR12,25
Hudson Valley,2014,GR1,203
Hudson Valley,2014,GR2,199
Hudson Valley,2014,GR3,177
Hudson Valley,2014,GR4,213
Hudson Valley,2014,GR5,186
Hudson Valley,2014,GR6,206
Hudson Valley,2014,GR7,164
Hudson Valley,2014,GR8,187
Hudson Valley,2014,GR9,264
Hudson Valley,2014,GR10,186
Hudson Valley,2014,GR11,173
Hudson Valley,2014,GR12,179
Finger Lakes,2014,GR1,0
Finger Lakes,2014,GR2,0
Finger Lakes,2014,GR3,5
Finger Lakes,2014,GR4,5
Finger Lakes,2014,GR5,0
Finger Lakes,2014,GR6,0
Finger Lakes,2014,GR7,0
Finger Lakes,2014,GR8,0
Finger Lakes,2014,GR9,0
Finger Lakes,2014,GR10,0
Finger Lakes,2014,GR11,0
Finger Lakes,2014,GR12,7
Finger Lakes,2014,GR1,6
Finger Lakes,2014,GR2,7
Finger Lakes,2014,GR3,0
Finger Lakes,2014,GR4,0
Finger Lakes,2014,GR5,0
Finger Lakes,2014,GR6,5
Finger Lakes,2014,GR7,6
Finger Lakes,2014,GR8,6
Finger Lakes,2014,GR9,5
Finger Lakes,2014,GR10,0
Finger Lakes,2014,GR11,5
Finger Lakes,2014,GR12,7
Capital,2015,GR1,74
Capital,2015,GR2,86
Capital,2015,GR3,70
Capital,2015,GR4,64
Capital,2015,GR5,64
Capital,2015,GR6,50
Capital,2015,GR7,54
Capital,2015,GR8,56
Capital,2015,GR9,82
Capital,2015,GR10,49
Capital,2015,GR11,49
Capital,2015,GR12,35
Western,2015,GR1,5
Western,2015,GR2,8
Western,2015,GR3,6
Western,2015,GR4,6
Western,2015,GR5,0
Western,2015,GR6,0
Western,2015,GR7,6
Western,2015,GR8,0
Western,2015,GR9,0
Western,2015,GR10,0
Western,2015,GR11,0
Western,2015,GR12,6
New York City,2015,GR1,3928
New York City,2015,GR2,3984
New York City,2015,GR3,3487
New York City,2015,GR4,3168
New York City,2015,GR5,2824
New York City,2015,GR6,2636
New York City,2015,GR7,2403
New York City,2015,GR8,2372
New York City,2015,GR9,2712
New York City,2015,GR10,1969
New York City,2015,GR11,1164
New York City,2015,GR12,967
Southern Tier,2015,GR1,53
Southern Tier,2015,GR2,54
Southern Tier,2015,GR3,39
Southern Tier,2015,GR4,44
Southern Tier,2015,GR5,45
Southern Tier,2015,GR6,37
Southern Tier,2015,GR7,43
Southern Tier,2015,GR8,36
Southern Tier,2015,GR9,37
Southern Tier,2015,GR10,40
Southern Tier,2015,GR11,45
Southern Tier,2015,GR12,57
Western,2015,GR1,10
Western,2015,GR2,10
Western,2015,GR3,15
Western,2015,GR4,13
Western,2015,GR5,14
Western,2015,GR6,9
Western,2015,GR7,11
Western,2015,GR8,16
Western,2015,GR9,17
Western,2015,GR10,0
Western,2015,GR11,9
Western,2015,GR12,25
Central,2015,GR1,15
Central,2015,GR2,16
Central,2015,GR3,9
Central,2015,GR4,12
Central,2015,GR5,13
Central,2015,GR6,13
Central,2015,GR7,12
Central,2015,GR8,10
Central,2015,GR9,12
Central,2015,GR10,0
Central,2015,GR11,0
Central,2015,GR12,10
Western,2015,GR1,20
Western,2015,GR2,17
Western,2015,GR3,18
Western,2015,GR4,12
Western,2015,GR5,18
Western,2015,GR6,17
Western,2015,GR7,13
Western,2015,GR8,18
Western,2015,GR9,23
Western,2015,GR10,17
Western,2015,GR11,18
Western,2015,GR12,15
Southern Tier,2015,GR1,7
Southern Tier,2015,GR2,9
Southern Tier,2015,GR3,7
Southern Tier,2015,GR4,7
Southern Tier,2015,GR5,5
Southern Tier,2015,GR6,0
Southern Tier,2015,GR7,9
Southern Tier,2015,GR8,0
Southern Tier,2015,GR9,0
Southern Tier,2015,GR10,7
Southern Tier,2015,GR11,0
Southern Tier,2015,GR12,0
Southern Tier,2015,GR1,11
Southern Tier,2015,GR2,12
Southern Tier,2015,GR3,14
Southern Tier,2015,GR4,10
Southern Tier,2015,GR5,13
Southern Tier,2015,GR6,11
Southern Tier,2015,GR7,10
Southern Tier,2015,GR8,11
Southern Tier,2015,GR9,10
Southern Tier,2015,GR10,12
Southern Tier,2015,GR11,11
Southern Tier,2015,GR12,20
North Country,2015,GR1,23
North Country,2015,GR2,11
North Country,2015,GR3,21
North Country,2015,GR4,18
North Country,2015,GR5,17
North Country,2015,GR6,15
North Country,2015,GR7,11
North Country,2015,GR8,10
North Country,2015,GR9,19
North Country,2015,GR10,17
North Country,2015,GR11,6
North Country,2015,GR12,17
Capital,2015,GR1,12
Capital,2015,GR2,11
Capital,2015,GR3,14
Capital,2015,GR4,12
Capital,2015,GR5,14
Capital,2015,GR6,8
Capital,2015,GR7,22
Capital,2015,GR8,6
Capital,2015,GR9,14
Capital,2015,GR10,11
Capital,2015,GR11,13
Capital,2015,GR12,17
Central,2015,GR1,7
Central,2015,GR2,10
Central,2015,GR3,8
Central,2015,GR4,8
Central,2015,GR5,7
Central,2015,GR6,8
Central,2015,GR7,6
Central,2015,GR8,0
Central,2015,GR9,14
Central,2015,GR10,0
Central,2015,GR11,0
Central,2015,GR12,9
Southern Tier,2015,GR1,0
Southern Tier,2015,GR2,0
Southern Tier,2015,GR3,5
Southern Tier,2015,GR4,8
Southern Tier,2015,GR5,10
Southern Tier,2015,GR6,5
Southern Tier,2015,GR7,7
Southern Tier,2015,GR8,7
Southern Tier,2015,GR9,8
Southern Tier,2015,GR10,0
Southern Tier,2015,GR11,5
Southern Tier,2015,GR12,6
Hudson Valley,2015,GR1,67
Hudson Valley,2015,GR2,75
Hudson Valley,2015,GR3,65
Hudson Valley,2015,GR4,60
Hudson Valley,2015,GR5,58
Hudson Valley,2015,GR6,64
Hudson Valley,2015,GR7,56
Hudson Valley,2015,GR8,50
Hudson Valley,2015,GR9,71
Hudson Valley,2015,GR10,49
Hudson Valley,2015,GR11,47
Hudson Valley,2015,GR12,54
Western,2015,GR1,290
Western,2015,GR2,207
Western,2015,GR3,206
Western,2015,GR4,183
Western,2015,GR5,176
Western,2015,GR6,161
Western,2015,GR7,190
Western,2015,GR8,173
Western,2015,GR9,214
Western,2015,GR10,178
Western,2015,GR11,149
Western,2015,GR12,185
North Country,2015,GR1,0
North Country,2015,GR2,0
North Country,2015,GR3,0
North Country,2015,GR4,0
North Country,2015,GR5,5
North Country,2015,GR6,0
North Country,2015,GR7,0
North Country,2015,GR8,0
North Country,2015,GR9,0
North Country,2015,GR10,0
North Country,2015,GR11,0
North Country,2015,GR12,0
North Country,2015,GR1,5
North Country,2015,GR2,11
North Country,2015,GR3,8
North Country,2015,GR4,0
North Country,2015,GR5,0
North Country,2015,GR6,10
North Country,2015,GR7,0
North Country,2015,GR8,6
North Country,2015,GR9,7
North Country,2015,GR10,9
North Country,2015,GR11,7
North Country,2015,GR12,10
Mohawk,2015,GR1,15
Mohawk,2015,GR2,11
Mohawk,2015,GR3,8
Mohawk,2015,GR4,12
Mohawk,2015,GR5,14
Mohawk,2015,GR6,7
Mohawk,2015,GR7,9
Mohawk,2015,GR8,6
Mohawk,2015,GR9,5
Mohawk,2015,GR10,8
Mohawk,2015,GR11,0
Mohawk,2015,GR12,7
Finger Lakes,2015,GR1,11
Finger Lakes,2015,GR2,7
Finger Lakes,2015,GR3,6
Finger Lakes,2015,GR4,11
Finger Lakes,2015,GR5,11
Finger Lakes,2015,GR6,12
Finger Lakes,2015,GR7,8
Finger Lakes,2015,GR8,9
Finger Lakes,2015,GR9,7
Finger Lakes,2015,GR10,5
Finger Lakes,2015,GR11,6
Finger Lakes,2015,GR12,8
Capital,2015,GR1,10
Capital,2015,GR2,17
Capital,2015,GR3,10
Capital,2015,GR4,6
Capital,2015,GR5,17
Capital,2015,GR6,9
Capital,2015,GR7,11
Capital,2015,GR8,9
Capital,2015,GR9,0
Capital,2015,GR10,10
Capital,2015,GR11,12
Capital,2015,GR12,9
North Country,2015,GR1,0
North Country,2015,GR2,0
North Country,2015,GR3,0
North Country,2015,GR4,0
North Country,2015,GR5,0
North Country,2015,GR6,0
North Country,2015,GR7,0
North Country,2015,GR8,0
North Country,2015,GR9,0
North Country,2015,GR10,0
North Country,2015,GR11,0
North Country,2015,GR12,0
Mohawk,2015,GR1,0
Mohawk,2015,GR2,0
Mohawk,2015,GR3,0
Mohawk,2015,GR4,0
Mohawk,2015,GR5,0
Mohawk,2015,GR6,6
Mohawk,2015,GR7,0
Mohawk,2015,GR8,0
Mohawk,2015,GR9,0
Mohawk,2015,GR10,0
Mohawk,2015,GR11,0
Mohawk,2015,GR12,0
North Country,2015,GR1,12
North Country,2015,GR2,21
North Country,2015,GR3,19
North Country,2015,GR4,14
North Country,2015,GR5,9
North Country,2015,GR6,0
North Country,2015,GR7,13
North Country,2015,GR8,7
North Country,2015,GR9,16
North Country,2015,GR10,11
North Country,2015,GR11,17
North Country,2015,GR12,11
New York City,2015,GR1,2858
New York City,2015,GR2,2714
New York City,2015,GR3,2555
New York City,2015,GR4,2182
New York City,2015,GR5,2044
New York City,2015,GR6,1849
New York City,2015,GR7,1623
New York City,2015,GR8,1577
New York City,2015,GR9,2066
New York City,2015,GR10,1743
New York City,2015,GR11,1188
New York City,2015,GR12,1123
North Country,2015,GR1,10
North Country,2015,GR2,6
North Country,2015,GR3,0
North Country,2015,GR4,8
North Country,2015,GR5,5
North Country,2015,GR6,6
North Country,2015,GR7,7
North Country,2015,GR8,8
North Country,2015,GR9,10
North Country,2015,GR10,0
North Country,2015,GR11,0
North Country,2015,GR12,0
Finger Lakes,2015,GR1,11
Finger Lakes,2015,GR2,9
Finger Lakes,2015,GR3,6
Finger Lakes,2015,GR4,10
Finger Lakes,2015,GR5,10
Finger Lakes,2015,GR6,11
Finger Lakes,2015,GR7,9
Finger Lakes,2015,GR8,5
Finger Lakes,2015,GR9,5
Finger Lakes,2015,GR10,8
Finger Lakes,2015,GR11,6
Finger Lakes,2015,GR12,5
Central,2015,GR1,11
Central,2015,GR2,11
Central,2015,GR3,7
Central,2015,GR4,8
Central,2015,GR5,10
Central,2015,GR6,7
Central,2015,GR7,6
Central,2015,GR8,0
Central,2015,GR9,0
Central,2015,GR10,0
Central,2015,GR11,0
Central,2015,GR12,5
Finger Lakes,2015,GR1,341
Finger Lakes,2015,GR2,290
Finger Lakes,2015,GR3,297
Finger Lakes,2015,GR4,251
Finger Lakes,2015,GR5,252
Finger Lakes,2015,GR6,207
Finger Lakes,2015,GR7,188
Finger Lakes,2015,GR8,193
Finger Lakes,2015,GR9,223
Finger Lakes,2015,GR10,150
Finger Lakes,2015,GR11,135
Finger Lakes,2015,GR12,168
Mohawk,2015,GR1,20
Mohawk,2015,GR2,18
Mohawk,2015,GR3,14
Mohawk,2015,GR4,18
Mohawk,2015,GR5,15
Mohawk,2015,GR6,11
Mohawk,2015,GR7,13
Mohawk,2015,GR8,6
Mohawk,2015,GR9,16
Mohawk,2015,GR10,19
Mohawk,2015,GR11,6
Mohawk,2015,GR12,12
Long Island,2015,GR1,352
Long Island,2015,GR2,359
Long Island,2015,GR3,267
Long Island,2015,GR4,228
Long Island,2015,GR5,235
Long Island,2015,GR6,218
Long Island,2015,GR7,218
Long Island,2015,GR8,216
Long Island,2015,GR9,302
Long Island,2015,GR10,352
Long Island,2015,GR11,247
Long Island,2015,GR12,236
New York City,2015,GR1,1646
New York City,2015,GR2,1510
New York City,2015,GR3,1341
New York City,2015,GR4,1187
New York City,2015,GR5,1067
New York City,2015,GR6,1011
New York City,2015,GR7,973
New York City,2015,GR8,958
New York City,2015,GR9,1768
New York City,2015,GR10,1596
New York City,2015,GR11,1081
New York City,2015,GR12,986
Western,2015,GR1,34
Western,2015,GR2,28
Western,2015,GR3,18
Western,2015,GR4,30
Western,2015,GR5,21
Western,2015,GR6,29
Western,2015,GR7,19
Western,2015,GR8,25
Western,2015,GR9,21
Western,2015,GR10,25
Western,2015,GR11,22
Western,2015,GR12,34
Mohawk,2015,GR1,29
Mohawk,2015,GR2,32
Mohawk,2015,GR3,25
Mohawk,2015,GR4,19
Mohawk,2015,GR5,16
Mohawk,2015,GR6,23
Mohawk,2015,GR7,14
Mohawk,2015,GR8,9
Mohawk,2015,GR9,14
Mohawk,2015,GR10,11
Mohawk,2015,GR11,10
Mohawk,2015,GR12,11
Central,2015,GR1,215
Central,2015,GR2,261
Central,2015,GR3,280
Central,2015,GR4,241
Central,2015,GR5,231
Central,2015,GR6,217
Central,2015,GR7,192
Central,2015,GR8,198
Central,2015,GR9,300
Central,2015,GR10,186
Central,2015,GR11,145
Central,2015,GR12,173
Finger Lakes,2015,GR1,25
Finger Lakes,2015,GR2,36
Finger Lakes,2015,GR3,26
Finger Lakes,2015,GR4,26
Finger Lakes,2015,GR5,22
Finger Lakes,2015,GR6,19
Finger Lakes,2015,GR7,19
Finger Lakes,2015,GR8,25
